통계표,계정항목,단위,가중치,변환,2019/01,2019/02,2019/03,2019/04,2019/05,2019/06,2019/07,2019/08,2019/09,2019/10,2019/11,2019/12,2020/01,2020/02,2020/03,2020/04,2020/05,2020/06,2020/07,2020/08,2020/09,2020/10,2020/11,2020/12,2021/01,2021/02,2021/03,2021/04,2021/05,2021/06,2021/07,2021/08,2021/09,2021/10,2021/11,2021/12,2022/01,2022/02,2022/03,2022/04,2022/05,2022/06,2022/07,2022/08,2022/09,2022/10,2022/11,2022/12,2023/01,2023/02,2023/03,2023/04,2023/05,2023/06,2023/07,2023/08,2023/09,2023/10,2023/11,2023/12,2024/01,2024/02,2024/03,2024/04,2024/05,2024/06,2024/07,2024/08,2024/09,2024/10,2024/11,2024/12
"4.2.1. 소비자물가지수","        건전지","2020=100","0.3","원자료","95.851","94.912","96.246","96.326","96.062","97.423","96.501","97.019","99.275","99.477","99.784","100.012","97.7","100.33","100.58","100.29","98.87","100.5","100.51","98.25","100.57","100.63","101.02","100.77","98.59","101.09","101.02","101","97.43","103.13","103.77","100.65","104.77","104.11","103.69","101.76","102.02","104.3","107.56","107.56","110.32","109.52","113.06","111.6","114.8","114.97","115.76","116.85","116.78","117.44","117.36","124.3","125.36","126.54","126.92","124.95","128.01","126.08","124.92","131.2","132.03","130.24","129.81","132.9","129.96","132.88","130.9","132.96","133.64","131.2","131.13","136.72"
"4.2.1. 소비자물가지수","        소형가사용품","2020=100","1.3","원자료","105.651","105.651","105.651","105.651","105.651","105.651","101.183","101.183","101.183","101.183","101.183","101.183","100.07","98.78","100","100.45","99.26","99.34","100.32","100.06","100.37","100.29","100.57","100.48","100.42","100.21","100.23","101.41","101.41","102.65","103.42","103.82","103.7","103.5","103.12","103.05","103.5","104.5","105.3","105.84","105.88","105.61","105.48","107.35","106.92","106.42","106.33","106.32","106.42","107.37","107.72","108.14","108.09","107.98","108.33","107.84","107.34","106.07","105.93","106.25","107.06","106.8","108.17","108.02","107.59","106.6","109.1","109.39","108.26","107.58","109.62","108.91"
"4.2.1. 소비자물가지수","    일상 생활용품 및 가사 서비스","2020=100","10.1","원자료","97.674","99.137","99.572","99.304","99.23","99.008","100.017","98.952","99.545","99.508","98.683","98.776","99.53","99.1","99.54","99.86","100.22","100.26","99.96","100.19","99.7","100.67","100.52","100.45","101.36","101.54","100.94","101.75","102.2","103.26","103.71","104.16","104.16","104.94","105.06","105.33","106.54","107.47","106.88","109.49","111.66","112.17","113.79","114.41","113.05","114.79","115.6","116.71","118.38","118.63","119.38","120.22","121.76","120.93","121.92","121.95","124.52","124.49","123.77","124.12","124.08","124.79","125.26","124.5","123.92","126.88","126.71","126.63","127.29","127.61","128.06","127.22"
"4.2.1. 소비자물가지수","      비내구성 가정용품","2020=100","5.1","원자료","98.987","101.545","101.966","101.05","100.766","100.039","101.903","99.734","100.829","100.292","98.671","98.723","100.06","99.04","99.71","100","100.65","100.67","99.82","100.08","98.78","100.68","100.35","100.17","100.72","100.27","98.78","100.13","100.65","102.63","102.96","103.36","103.19","104.47","104.59","104.43","105.68","106.54","104.81","109.23","112.61","112.83","115.46","116.2","112.75","116.09","117.52","119.01","120.69","120.42","120.8","120.76","123.15","121.25","122.9","122.71","127.63","127.26","125.34","125.72","124.4","125.44","125.98","123.97","122.75","128.43","127.94","127.73","128.92","129.23","129.94","128.18"
"4.2.1. 소비자물가지수","        세탁세제","2020=100","1.7","원자료","97.581","104.878","104.313","101.068","99.648","98.493","102.985","101.899","102.13","100.791","95.41","98.239","101.19","99.79","100.61","97.78","99.49","100.83","99.04","100.64","100.77","101.38","99.53","98.92","99.32","97.28","97.29","96.5","97.52","98.28","97.77","98.14","98.89","100.93","101.41","100.73","104.15","103.07","100.35","109.34","111.82","110.37","117.03","118.36","116.13","114.59","117.15","115.04","118.16","118","118.67","119.71","123.48","119.5","121.58","120.62","135.4","132.96","127.19","131.29","125.98","127.82","127.96","123.52","118.41","132.84","133.13","132.54","132.08","129.67","131.14","129.86"
"4.2.1. 소비자물가지수","        섬유유연제","2020=100","0.1","원자료","113.771","113.204","111.428","107.394","110.096","99.673","108.899","103.768","103.805","102.362","98.958","107.875","104.39","106.77","99.87","102.4","100.97","98.37","105.35","99.52","99.36","95.93","91.11","95.98","103.96","96.25","99.83","100.73","98.88","102.55","103.17","99.52","101.33","105.26","105.4","109.23","108.87","109.42","109.06","112.91","111.53","107.69","109","109.86","104.14","109.22","107.8","116.74","125.79","116.43","117.86","118.24","120.86","118.08","116.93","116.42","117.09","117.49","118.14","116.61","115.55","127.01","137.15","135.02","139.05","138.25","140.73","136.1","137.48","143.05","147.88","141.24"
"4.2.1. 소비자물가지수","        전구","2020=100","0.2","원자료","102.143","102.437","100.389","102.448","102.317","99.104","99.965","99.801","99.997","100.684","97.819","100.64","97.95","100.6","101.99","102.57","102.51","99.95","99.9","97.64","98.27","99.75","99.38","99.51","98.24","100.59","98.12","99.89","97.02","100.65","100.89","100.25","99.97","100.55","95.31","99.97","104.48","101.65","101","99.87","104.63","105.95","107.56","105.36","107.16","107.87","105.34","108.29","105.12","110.76","110.24","106","110.06","111.38","108.37","110.65","108.44","108.87","106.36","103.29","108.24","102.61","109.05","109.26","109.45","105.39","109.96","103.83","100.87","106.97","105.64","107.81"
"4.2.1. 소비자물가지수","        부엌용세제","2020=100","0.6","원자료","99.703","98.324","99.437","99.887","98.313","98.722","98.722","99.008","98.497","98.977","99.315","98.436","96.38","97.2","101.19","99.82","99.76","99.96","99.79","101.28","101.22","101.52","101.33","100.55","100.62","100.47","94.25","100.89","100.66","100.65","98.09","97.7","99.51","100.07","100.07","100.65","102.11","103.29","105.43","105.05","107.97","109.44","110.05","110.44","111.15","111.02","110.34","114.61","114.62","113.38","114.71","114.65","115.05","115.4","115.62","115.77","116.53","116.72","117.05","117.11","117.21","121.33","121.38","118.84","118.88","118.86","118.89","118.91","118.03","118.36","119.09","119.35"
"4.2.1. 소비자물가지수","        청소용세제","2020=100","0.2","원자료","91.958","93.679","95.354","96.421","97.855","99.055","99.306","99.342","99.584","99.369","99.584","99.629","99.66","99.77","99.88","99.92","99.98","100.15","100.24","100.34","100.5","100.31","99.69","99.57","99.84","100.18","100.07","100.45","100.54","100.79","100.71","100.81","100.83","100.91","101.28","102.99","104.72","106.28","107.62","108","108.72","109.65","110.38","110.72","111.04","110.92","110.19","110.5","110.49","110.83","110.85","110.98","111.34","112.12","116.03","120.27","123.24","123.98","125.17","126","126.42","126.75","127.25","127.21","127.24","127.49","127.7","128.19","128.07","127.94","128.04","128.5"
"4.2.1. 소비자물가지수","        살충제","2020=100","0.3","원자료","95.453","95.462","95.741","95.806","93.945","91.796","91.312","92.066","93.648","93.899","93.843","94.169","94.35","94.25","94.69","96.67","100.23","102.22","102.64","102.51","102.88","103.07","103.13","103.38","103.41","103.5","103.62","105.53","107.11","106.66","106.5","107.89","107.44","107.47","107.8","107.67","108.02","108.67","109.13","114.64","117.8","119.4","119.08","119.06","119.74","119.65","119.67","119.78","119.99","120.12","120.49","121.74","124.25","124.47","124.29","123.15","123.92","124.13","124.53","125","125.06","125.3","125.76","129.24","130.96","129.35","129.04","130.87","130.58","130.84","130.85","131.31"
"4.2.1. 소비자물가지수","        가정용비닐용품","2020=100","0.6","원자료","88.938","90.296","94.139","97.344","97.948","98.42","99.041","99.008","99.588","99.638","97.021","99.704","98.96","99.71","99.87","99.91","99.75","99.77","99.42","100.4","100.42","100.53","100.68","100.6","100.86","99.74","100.53","100.86","99.24","106.13","107.07","107.81","107.38","108.53","108.78","107.54","110.73","112.09","109.34","111.76","111.09","116.33","115.58","117","116.89","119.18","118.85","119.49","121.02","121.4","121.9","118.33","122.59","123.83","122.83","120.61","123.08","120.85","122.39","119","123.06","123.69","124.02","122.46","123.17","123.96","124.85","129.72","130.57","132.4","133.81","131.43"
"4.2.1. 소비자물가지수","        키친타월","2020=100","1","원자료","100.967","101.263","103.543","102.705","103.472","104.545","105.005","97.859","101.846","102.552","104.576","96.959","102.65","97.33","99.33","103.36","102.8","102.78","99.81","98.53","91.02","99.61","102.52","100.25","100.26","103.23","99.18","101.07","103.38","108.38","112.01","112.8","110.52","111.41","111.85","111.41","107.93","111.7","107.06","109.86","119.49","118.25","119.38","120.03","106.57","124.35","128.47","133.9","135.02","133.83","132.49","132.78","133.73","131.09","135.48","135.47","133.68","136.44","135.35","131.73","131.47","130.03","130.11","128.26","129.46","135.29","130","128.85","133.44","136.04","134.14","128.33"
"4.2.1. 소비자물가지수","        방향제","2020=100","0.3","원자료","100.157","99.904","96.537","99.688","100.504","101.301","99.613","99.932","100.185","96.481","102.023","100.457","101.82","101.28","96.85","101.19","102.14","98.44","98.43","99.11","98.35","100.05","98.92","103.46","106.46","105.62","103.64","105.68","107.57","103.94","104.03","106.46","104.07","104.98","106.7","104.29","106.57","110.45","111.5","114.67","115.25","116.19","117.38","118.23","113.81","116.05","117.53","120.39","120.04","120.07","121.93","122.91","125.5","120.29","124.68","127.45","124.82","126.63","127.01","130.06","126.63","128.09","125.4","128.09","128.1","127.14","129.62","126.94","128.04","129.29","130.92","130.77"
"4.2.1. 소비자물가지수","        습기제거제","2020=100","0.1","원자료","109.32","109.639","109.719","105.018","104.629","110.158","95.975","94.368","96.185","95.127","95.566","95.686","96.76","95.44","95.51","99.05","101.77","100.44","100.97","99.85","100.26","103.13","103.35","103.47","100.55","100.17","102.72","102.76","104.04","101.11","101.15","102.24","101.48","103.93","102.9","99.91","98.39","97.95","98.23","103.32","105.09","105.34","105.74","104.77","104.93","105.15","105.23","109.66","119.2","121.14","123.49","124.37","118.36","118.81","117.14","117.81","116.73","116.46","116.56","116.23","116.96","117.85","121.1","121.49","121.21","119.85","115.89","117.41","143.22","139.72","148.11","148.6"
"4.2.1. 소비자물가지수","      가구내 고용 및 가사 서비스","2020=100","5","원자료","96.397","96.79","97.231","97.624","97.747","98.008","98.172","98.196","98.303","98.736","98.703","98.85","98.99","99.16","99.38","99.72","99.79","99.84","100.11","100.3","100.62","100.66","100.68","100.73","102","102.8","103.11","103.36","103.76","103.89","104.46","104.97","105.13","105.42","105.53","106.23","107.42","108.43","108.98","109.76","110.71","111.52","112.12","112.6","113.34","113.5","113.67","114.4","116.05","116.82","117.95","119.66","120.36","120.6","120.92","121.18","121.38","121.71","122.21","122.51","123.77","124.13","124.54","125.04","125.1","125.33","125.47","125.52","125.64","125.98","126.17","126.26"
"4.2.1. 소비자물가지수","        가사도우미료","2020=100","2.4","원자료","96.393","96.726","97.287","97.79","97.896","98.286","98.497","98.327","98.327","98.936","98.887","99.09","99.31","99.48","99.66","99.73","99.83","99.84","100.22","100.31","100.31","100.4","100.45","100.45","100.85","101","101.07","101.08","101.24","101.42","101.92","102.2","102.36","102.86","102.91","103.27","104.72","105.32","105.72","106.29","107.2","107.57","108.02","108.39","108.97","108.99","109.14","109.71","111.61","112.36","112.64","113.03","113.58","113.76","114.17","114.47","114.58","114.6","114.6","114.67","115.6","115.69","116.09","116.52","116.66","116.66","116.8","116.81","116.81","117.24","117.53","117.57"
"4.2.1. 소비자물가지수","        간병도우미료","2020=100","2.6","원자료","96.404","96.926","97.109","97.242","97.391","97.391","97.449","97.889","98.229","98.262","98.27","98.27","98.7","98.86","99.11","99.72","99.76","99.84","100.01","100.3","100.9","100.91","100.9","100.99","103.08","104.47","105.01","105.48","106.1","106.18","106.83","107.54","107.7","107.8","107.96","108.99","109.88","111.29","111.98","112.96","113.96","115.19","115.95","116.54","117.44","117.72","117.91","118.8","120.2","121","122.97","125.97","126.83","127.12","127.34","127.58","127.87","128.48","129.48","130.01","131.6","132.24","132.63","133.19","133.19","133.63","133.79","133.85","134.11","134.36","134.45","134.6"
"4.2.1. 소비자물가지수","  보건","2020=100","84","원자료","98.262","98.358","98.329","98.406","98.416","98.714","98.522","98.531","98.618","98.666","98.637","98.734","100.4","100.31","100.36","100.34","100.36","100.8","99.84","99.76","99.31","99.62","99.5","99.4","100.22","100.23","100.31","100.03","99.88","99.79","99.91","99.92","99.7","99.63","99.74","99.7","100.83","100.86","100.4","100.57","100.53","100.61","100.62","100.78","100.61","101.09","101.11","101.06","102.13","102.23","102.28","101.9","102.01","102.4","102.47","102.56","102.51","102.63","102.8","102.83","103.98","104.06","104.25","104.26","104.52","104.25","104.27","104.37","104.5","104.44","104.56","104.56"
"4.2.1. 소비자물가지수","    의료용품 및 장비","2020=100","35.3","원자료","97.598","97.986","97.996","98.483","98.523","99.318","98.9","98.92","99.298","99.408","99.437","99.696","100.58","100.95","100.94","100.86","100.9","101.93","99.57","99.34","98.35","99.07","98.89","98.63","98.55","98.58","98.71","98.65","98.29","98.05","98.35","98.34","98.4","98.23","98.51","98.39","98.41","98.48","98.23","98.59","98.47","98.63","98.63","98.97","98.61","99.71","99.74","99.63","99.86","100.09","100.19","99.26","99.47","100.4","100.54","100.76","100.62","100.9","101.29","101.4","101.59","101.78","102.2","102.2","102.83","102.13","102.15","102.37","102.68","102.47","102.72","102.69"
"4.2.1. 소비자물가지수","      의약품","2020=100","25","원자료","97.681","97.968","98.216","98.731","98.82","99.86","99.256","99.305","99.582","99.701","99.573","99.82","99.68","100.06","100.1","99.87","100.01","100.83","100.3","100.19","99.44","100.04","99.93","99.54","99.48","99.51","99.78","99.83","99.48","99.34","99.76","99.93","99.79","99.81","100.16","99.92","100.02","100.09","99.89","100.17","100.05","100.34","100.35","100.67","100.18","101.36","101.43","101.6","101.6","101.92","102.05","100.52","100.65","101.69","101.78","102.13","102.12","102.49","103.28","103.42","102.91","103.34","103.71","103.55","104.34","104.07","104.45","104.43","104.49","104.3","104.45","104.52"
"4.2.1. 소비자물가지수","        감기약","2020=100","0.4","원자료","98.005","98.274","98.66","98.83","99.144","99.449","99.709","99.745","99.772","99.79","99.826","99.907","99.91","99.86","99.88","99.96","100.02","100","100.03","100.03","100.03","100.09","100.09","100.1","100.03","100","100","100.09","100.09","100.16","100.16","100.16","100.21","100.18","100.23","100.25","100.49","100.55","100.79","101.79","102.4","102.92","103.01","103.11","104.06","105.85","110.15","113.42","116.01","117.39","118.6","119.7","120.52","120.76","120.78","120.84","121.13","121.97","122.59","124.06","125.21","125.76","126.07","126.77","126.96","126.96","126.96","126.91","126.78","127.1","127.1","127.05"
"4.2.1. 소비자물가지수","        진통제","2020=100","0.4","원자료","89.643","89.74","89.748","89.958","90.329","90.668","92.082","93.18","94.416","94.868","95.272","95.627","96.12","96.43","96.7","97.81","99.26","100.09","100.71","101.13","102.15","102.89","103.15","103.57","103.67","103.81","104.02","104.13","104.38","106.03","107.4","107.64","108.08","108.24","108.54","108.78","108.93","109.06","109.2","109.61","109.71","109.74","109.88","110.04","110.39","110.6","110.79","110.79","111.08","111.39","112.27","114.26","114.82","115.47","115.92","116.31","116.65","117.02","117.28","117.48","117.85","118.12","118.3","118.66","118.87","119.25","119.2","119.19","119.32","119.41","119.54","119.53"
"4.2.1. 소비자물가지수","        소화제","2020=100","0.3","원자료","85.558","85.768","86.204","88.763","91.766","94.208","96.011","96.825","97.731","98.092","98.822","98.864","99.25","99.51","99.81","99.81","99.92","99.92","100.17","100.3","100.3","100.33","100.32","100.35","100.35","100.43","100.66","100.83","100.87","100.9","100.95","101.05","101","100.99","101.28","101.43","101.67","101.97","102.21","102.44","102.74","103.16","103.43","103.72","104.04","104.06","104.57","104.68","104.93","105.41","106.06","106.55","106.92","107.24","108.65","110.95","113.11","114.17","115.46","116.65","117.25","117.58","117.73","118.35","118.3","118.38","118.64","118.85","119.3","119.89","120.33","120.53"
"4.2.1. 소비자물가지수","        위장약","2020=100","0.2","원자료","95.024","95.121","95.13","95.413","95.785","95.749","95.961","96.244","96.563","97.102","97.544","98.199","99.17","99.29","99.47","99.67","99.85","100.04","100.2","100.2","100.34","100.5","100.64","100.66","100.87","101.02","101.12","101.3","101.33","101.41","101.56","101.77","101.8","101.89","102.03","102.05","102.13","102.24","102.32","102.53","102.6","102.71","102.49","102.66","102.71","102.76","103.1","103.3","103.36","103.82","104","104.34","104.59","104.75","105.15","104.99","105.23","105.33","105.4","105.53","105.95","106.49","107.32","107.86","107.99","108.26","108.55","108.77","108.92","109.17","109.62","110.06"
"4.2.1. 소비자물가지수","        진해거담제","2020=100","0.2","원자료","92.242","92.919","93.976","94.804","96.089","96.241","97.04","97.253","97.701","98.089","98.127","98.135","98.58","98.96","99.46","99.68","99.94","99.94","99.97","100.05","100.3","100.69","101.01","101.43","101.58","101.96","102.19","102.34","102.48","102.48","102.43","102.35","102.48","102.73","102.73","102.73","102.83","103.25","103.34","103.76","103.9","104.23","104.48","104.63","104.92","105.13","105.52","105.81","106.12","106.62","106.81","106.73","106.77","107.04","107.22","107.58","107.89","108.35","108.7","108.81","108.99","109.16","109.31","109.45","109.73","110.18","110.35","110.35","110.45","110.56","111","110.96"
"4.2.1. 소비자물가지수","        소염진통제","2020=100","0.6","원자료","97.552","97.552","97.976","98.184","98.49","98.689","98.933","99.041","99.068","99.221","99.239","99.266","99.4","99.57","99.61","99.79","99.94","100.09","100.22","100.29","100.29","100.29","100.24","100.29","100.32","100.34","100.57","101.1","101.27","101.37","101.5","101.81","101.95","101.96","102.14","102.28","102.34","102.34","102.48","102.51","102.73","103.77","105.34","106.18","107.39","107.97","108.68","109.46","109.8","110.22","110.39","110.84","111.04","111.45","111.69","111.87","112.42","112.67","113.19","113.47","113.63","113.81","113.87","113.96","113.99","114.15","114.13","114.2","114.3","114.34","114.65","114.68"
"4.2.1. 소비자물가지수","        피부질환제","2020=100","0.3","원자료","91.828","93.313","95.099","96.877","97.65","98.183","98.45","98.468","98.779","99.125","99.125","99.383","99.52","99.56","99.72","99.72","99.96","100.02","100.22","100.22","100.2","100.27","100.32","100.29","100.29","100.33","100.33","100.32","100.35","100.47","100.52","100.56","100.64","100.67","100.7","100.82","100.87","100.98","100.96","101.05","101.23","101.34","101.37","101.37","101.48","101.5","101.54","101.54","101.54","101.73","101.83","101.84","101.96","102.08","102.11","102.11","102.33","102.55","104.87","106.66","108.01","108.67","109.23","110.09","110.33","110.61","111.11","111.29","111.6","111.69","112.01","112.4"
"4.2.1. 소비자물가지수","        치과구강용약","2020=100","0.3","원자료","86.689","86.61","86.593","86.523","88.092","92.076","95.738","96.627","98.205","98.981","99.207","99.443","99.57","99.67","99.8","99.81","99.89","99.99","100.04","100.04","100.16","100.16","100.4","100.46","100.58","100.78","100.9","101.04","101.25","101.26","101.3","101.37","101.39","101.34","101.39","101.44","101.49","101.57","101.56","101.65","101.68","101.7","101.7","101.75","101.82","101.89","101.97","101.99","102.07","102.1","102.15","102.15","102.29","102.28","111.23","111.22","111.41","111.62","111.79","112.03","112.05","111.97","112.09","112.16","111.96","111.99","111.97","112.06","112.06","112.05","112.17","112.17"
"4.2.1. 소비자물가지수","        조제약","2020=100","5.8","원자료","100.872","100.872","100.872","100.872","100.872","100.872","100.872","100.872","100.819","100.819","100.321","100.321","100.18","100.18","100.18","100.18","100.15","100.12","100.12","100.12","99.99","99.61","99.59","99.57","99.57","99.56","99.55","99.55","99.51","99.51","99.51","99.48","99.08","98.88","98.88","98.73","98.46","98.46","98.17","98.16","98.11","98.09","98.06","98.05","97.77","97.77","97.6","97.55","97.55","97.55","97.55","97.39","97.34","97.31","97.31","97.29","96.6","96.31","96.16","96.13","95.94","95.94","95.93","95.84","95.83","95.74","95","94.88","94.88","94.32","94.28","94.28"
